datetime,Heating Setpoint (New),Cooling Setpoint (New),Heating Deadband Up,Heating Deadband Down,Cooling Deadband Up,Cooling Deadband Down
 01/04  22:16:00,18.77260143,30,1.5,1.5,1.5,1.5
 01/04  22:17:00,19.36970773,30,1.5,1.5,1.5,1.5
 01/04  22:18:00,19.82130941,30,1.5,1.5,1.5,1.5
 01/04  22:19:00,19.64786865,30,1.5,1.5,1.5,1.5
 01/04  22:20:00,19.20282669,30,1.5,1.5,1.5,1.5
 01/04  22:21:00,18.73970419,30,1.5,1.5,1.5,1.5
 01/04  22:22:00,18.34253467,30,1.5,1.5,1.5,1.5
 01/04  22:23:00,18.33353997,30,1.5,1.5,1.5,1.5
 01/04  22:24:00,18.78043854,30,1.5,1.5,1.5,1.5
 01/04  22:25:00,19.35408408,30,1.5,1.5,1.5,1.5
 01/04  22:26:00,19.82092283,30,1.5,1.5,1.5,1.5
 01/04  22:27:00,19.64453222,30,1.5,1.5,1.5,1.5
 01/04  22:28:00,19.18386645,30,1.5,1.5,1.5,1.5
 01/04  22:29:00,18.69666256,30,1.5,1.5,1.5,1.5
 01/04  22:30:00,18.33527519,30,1.5,1.5,1.5,1.5
 01/04  22:31:00,18.61398694,30,1.5,1.5,1.5,1.5
 01/04  22:32:00,19.15314171,30,1.5,1.5,1.5,1.5
 01/04  22:33:00,19.71991485,30,1.5,1.5,1.5,1.5
 01/04  22:34:00,19.83074192,30,1.5,1.5,1.5,1.5
 01/04  22:35:00,19.51520722,30,1.5,1.5,1.5,1.5
 01/04  22:36:00,19.03314133,30,1.5,1.5,1.5,1.5
 01/04  22:37:00,18.58296331,30,1.5,1.5,1.5,1.5
 01/04  22:38:00,18.3366793,30,1.5,1.5,1.5,1.5
 01/04  22:39:00,18.68416288,30,1.5,1.5,1.5,1.5
 01/04  22:40:00,19.25742376,30,1.5,1.5,1.5,1.5
 01/04  22:41:00,19.77278331,30,1.5,1.5,1.5,1.5
 01/04  22:42:00,19.83200057,30,1.5,1.5,1.5,1.5
 01/04  22:43:00,19.4364601,30,1.5,1.5,1.5,1.5
 01/04  22:44:00,18.91355704,30,1.5,1.5,1.5,1.5
 01/04  22:45:00,18.4406392,30,1.5,1.5,1.5,1.5
 01/04  22:46:00,18.33607594,30,1.5,1.5,1.5,1.5
 01/04  22:47:00,18.73112851,30,1.5,1.5,1.5,1.5
 01/04  22:48:00,19.2837654,30,1.5,1.5,1.5,1.5
 01/04  22:49:00,19.76680095,30,1.5,1.5,1.5,1.5
 01/04  22:50:00,19.83158934,30,1.5,1.5,1.5,1.5
 01/04  22:51:00,19.43327142,30,1.5,1.5,1.5,1.5
 01/04  22:52:00,18.90105544,30,1.5,1.5,1.5,1.5
 01/04  22:53:00,18.40680839,30,1.5,1.5,1.5,1.5
 01/04  22:54:00,18.33519937,30,1.5,1.5,1.5,1.5
 01/04  22:55:00,18.71890126,30,1.5,1.5,1.5,1.5
 01/04  22:56:00,19.23128465,30,1.5,1.5,1.5,1.5
 01/04  22:57:00,19.68996016,30,1.5,1.5,1.5,1.5
 01/04  22:58:00,19.82961426,30,1.5,1.5,1.5,1.5
 01/04  22:59:00,19.46449665,30,1.5,1.5,1.5,1.5
 01/04  23:00:00,18.93035117,30,1.5,1.5,1.5,1.5
 01/04  23:01:00,18.46183746,30,1.5,1.5,1.5,1.5
 01/04  23:02:00,18.33631427,30,1.5,1.5,1.5,1.5
 01/04  23:03:00,18.73478436,30,1.5,1.5,1.5,1.5
 01/04  23:04:00,19.30602904,30,1.5,1.5,1.5,1.5
 01/04  23:05:00,19.81967182,30,1.5,1.5,1.5,1.5
 01/04  23:06:00,19.68607452,30,1.5,1.5,1.5,1.5
 01/04  23:07:00,19.25737295,30,1.5,1.5,1.5,1.5
 01/04  23:08:00,18.79532752,30,1.5,1.5,1.5,1.5
 01/04  23:09:00,18.39617873,30,1.5,1.5,1.5,1.5
 01/04  23:10:00,18.33492014,30,1.5,1.5,1.5,1.5
 01/04  23:11:00,18.7548635,30,1.5,1.5,1.5,1.5
 01/04  23:12:00,19.32540343,30,1.5,1.5,1.5,1.5
 01/04  23:13:00,19.8201697,30,1.5,1.5,1.5,1.5
 01/04  23:14:00,19.72284083,30,1.5,1.5,1.5,1.5
 01/04  23:15:00,19.36314299,30,1.5,1.5,1.5,1.5
 01/04  23:16:00,18.93143515,30,1.5,1.5,1.5,1.5
 01/04  23:17:00,18.5310195,30,1.5,1.5,1.5,1.5
 01/04  23:18:00,18.33604328,30,1.5,1.5,1.5,1.5
 01/04  23:19:00,18.69355202,30,1.5,1.5,1.5,1.5
 01/04  23:20:00,19.2557725,30,1.5,1.5,1.5,1.5
 01/04  23:21:00,19.79036888,30,1.5,1.5,1.5,1.5
 01/04  23:22:00,19.83256368,30,1.5,1.5,1.5,1.5
 01/04  23:23:00,19.47084656,30,1.5,1.5,1.5,1.5
 01/04  23:24:00,19.04292694,30,1.5,1.5,1.5,1.5
 01/04  23:25:00,18.63876724,30,1.5,1.5,1.5,1.5
 01/04  23:26:00,18.33469419,30,1.5,1.5,1.5,1.5
 01/04  23:27:00,18.64328529,30,1.5,1.5,1.5,1.5
 01/04  23:28:00,19.20036664,30,1.5,1.5,1.5,1.5
 01/04  23:29:00,19.74568884,30,1.5,1.5,1.5,1.5
 01/04  23:30:00,19.83148806,30,1.5,1.5,1.5,1.5
 01/04  23:31:00,19.48907378,30,1.5,1.5,1.5,1.5
 01/04  23:32:00,19.02669564,30,1.5,1.5,1.5,1.5
 01/04  23:33:00,18.63543048,30,1.5,1.5,1.5,1.5
 01/04  23:34:00,18.33435041,30,1.5,1.5,1.5,1.5
 01/04  23:35:00,18.6439173,30,1.5,1.5,1.5,1.5
 01/04  23:36:00,19.2005788,30,1.5,1.5,1.5,1.5
 01/04  23:37:00,19.74490532,30,1.5,1.5,1.5,1.5
 01/04  23:38:00,19.83145664,30,1.5,1.5,1.5,1.5
 01/04  23:39:00,19.48965429,30,1.5,1.5,1.5,1.5
 01/04  23:40:00,19.0274743,30,1.5,1.5,1.5,1.5
 01/04  23:41:00,18.59921411,30,1.5,1.5,1.5,1.5
 01/04  23:42:00,18.33570286,30,1.5,1.5,1.5,1.5
 01/04  23:43:00,18.70545462,30,1.5,1.5,1.5,1.5
 01/04  23:44:00,19.32749467,30,1.5,1.5,1.5,1.5
 01/04  23:45:00,19.82021166,30,1.5,1.5,1.5,1.5
 01/04  23:46:00,19.67504929,30,1.5,1.5,1.5,1.5
 01/04  23:47:00,19.24740496,30,1.5,1.5,1.5,1.5
 01/04  23:48:00,18.79135147,30,1.5,1.5,1.5,1.5
 01/04  23:49:00,18.39769671,30,1.5,1.5,1.5,1.5
 01/04  23:50:00,18.33496067,30,1.5,1.5,1.5,1.5
 01/04  23:51:00,18.74868219,30,1.5,1.5,1.5,1.5
 01/04  23:52:00,19.31255879,30,1.5,1.5,1.5,1.5
 01/04  23:53:00,19.81982876,30,1.5,1.5,1.5,1.5
 01/04  23:54:00,19.69250967,30,1.5,1.5,1.5,1.5
 01/04  23:55:00,19.27073206,30,1.5,1.5,1.5,1.5
 01/04  23:56:00,18.81246645,30,1.5,1.5,1.5,1.5
 01/04  23:57:00,18.41405842,30,1.5,1.5,1.5,1.5
 01/04  23:58:00,18.3353396,30,1.5,1.5,1.5,1.5
 01/04  23:59:00,18.73929825,30,1.5,1.5,1.5,1.5
 01/04  24:00:00,19.29865451,30,1.5,1.5,1.5,1.5
